File Path: C:\Users\MTS\Desktop\SE171\Test Run 10 2-3-2017 3 06 06 PM\DAQ- Crosshead, … - (Timed).txt   
Test: MTS EM Tension (Extensometer-Crosshead) 171-2017-W
Test Run: Test Run 10
Date: 2/3/2017 1:25:13 PM


Crosshead 	Load 	Time 	Extensometer 
in	lbf	sec	in
0.000279034388875616	6.46289864648738	0.230000004172325	-0.000531120449737701
0.000541654976479449	12.6384331758277	0.430000007152557	-0.000498211565581024
0.000806620395394028	18.8566390743039	0.629999995231628	-0.000465770462478831
0.00107158585011548	25.0558461884271	0.829999983310699	-0.000431594086453909
0.00133889608243737	31.1990260126998	1.02999997138977	-0.000397635308826732
0.00160386153715883	37.3616711437904	1.23000001907349	-0.00036133579977634
0.00187117176948071	43.2198486208946	1.42999994754791	-0.000324186665124231
0.00213613722420217	49.2069646745558	1.62999999523163	-0.000288318682664329
0.00240110267892363	55.2217633480109	1.83000004291534	-0.000253085788896474
0.002668412768018	61.2227378631302	2.02999997138977	-0.000214815970576015
0.0029357231435674	67.2004891643703	2.23000001907349	-0.000175611932904507
0.0032030335191168	73.2590243189125	2.4300000667572	-0.000144891959008226
0.00346799897383825	78.986959700808	2.63000011444092	-0.000106509384828873
0.00373530906293263	84.7386465646678	2.82999992370605	-6.90621892482433E-05
0.00400027451765409	90.6048303905451	3.02999997138977	-3.14445126454889E-05
0.00426523997237555	96.366053522438	3.23000001907349	4.78930735839839E-07
0.00453255034792492	102.263549238462	3.4300000667572	4.0022054751652E-05
0.00479986043701929	108.125582386526	3.63000011444092	7.82597722059646E-05
0.00506482617819579	113.799771636212	3.82999992370605	0.000112156156348188
0.00533213626729016	119.67678838815	4.03000020980835	0.000151643811348793
0.00559710143555661	125.367141269121	4.23000001907349	0.000187366489497679
0.00586206717673307	131.18254961319	4.42999982833862	0.000227866950994871
0.00613172218665539	136.953336455614	4.63000011444092	0.000260443242965037
0.00639903227574976	142.693140717867	4.82999992370605	0.000297452569661908
0.00666634236484413	148.406682509595	5.03000020980835	0.00033421506164513
0.00693130810602063	154.071856898708	5.23000001907349	0.000374604324882623
0.00719627327428705	159.640255318847	5.42999982833862	0.000408625299056925
0.00746123901546354	165.154880164278	5.63000011444092	0.000438889200747835
0.00772854910455791	170.901641099759	5.82999992370605	0.000477081604598008
0.00799585919365228	176.524951958269	6.03000020980835	0.000511037195413043
0.00826316985565669	181.840275662433	6.23000001907349	0.000550709533338768
0.00852813502392315	187.314642363391	6.42999982833862	0.000585403712626776
0.00879310076509961	192.89619946129	6.63000011444092	0.000619743224787965
0.00906041085419398	198.304608118457	6.82999992370605	0.000652707036695531
0.00932537602246043	203.817819675244	7.03000020980835	0.000685999340902075
0.00959268668446484	209.278657224719	7.23000001907349	0.000728737857599752
0.00985999620064917	214.816251440923	7.42999982833862	0.000759257492013496
0.0101249625147357	220.192030968043	7.63000011444092	0.000797189794701716
0.01039227203092	225.705064148593	7.82999992370605	0.000836261615476122
0.0106572383450065	231.172254636342	8.02999973297119	0.000867282975864721
0.0109268933549289	236.635342470646	8.22999954223633	0.000903588357243106
0.0111918585231953	242.124610447984	8.43000030517578	0.000937590998295862
