File Path: C:\Users\MTS\Desktop\SE171\Test Run 26 2-3-2017 3 07 37 PM\DAQ- Crosshead, … - (Timed).txt   
Test: MTS EM Tension (Extensometer-Crosshead) 171-2017-W
Test Run: Test Run 26
Date: 2/3/2017 2:22:20 PM


Crosshead 	Load 	Time 	Extensometer 
in	lbf	sec	in
0.00045724122832698	4.3210416977385	0.239999994635582	0.000214675303255703
0.000855861799209378	12.8008241573698	0.439999997615814	0.000281376749511779
0.00125213744926384	21.342660107883	0.639999985694885	0.000345307495353347
0.00165544779018836	29.9246272813167	0.839999973773956	0.000410089155844244
0.00205172351185658	38.5836615647382	1.03999996185303	0.000467745641484311
0.00245034401112522	47.0166828654629	1.24000000953674	0.000528554851120508
0.00284896451039387	55.4706496527381	1.44000005722046	0.000587625565214953
0.00325227485131839	63.8858058873058	1.63999998569489	0.000644517430781724
0.00365089535058704	72.4194279551552	1.8400000333786	0.000705586920614268
0.00404951584985567	80.6778017686968	2.03999996185303	0.000763016426454547
0.00444813634912433	88.9418699005602	2.24000000953674	0.00082036078353889
0.00484910205567594	97.2463128075136	2.44000005722046	0.000879485172143492
0.00524772255494457	105.495383614254	2.64000010490417	0.000936896631317248
0.00564634305421323	113.523974531945	2.83999991416931	0.000993479590947323
0.00604496355348185	121.536292048359	3.03999996185303	0.0010488353772538
0.00644592897357843	129.526490911436	3.24000000953674	0.00110457307972128
0.00684689439367504	137.562120829848	3.44000005722046	0.00116289102581905
0.00724551489294366	145.392124111218	3.64000010490417	0.00121922691799077
0.00764648031304028	153.197429144444	3.83999991416931	0.00127570467701321
0.00804744573313685	160.958730132229	4.03999996185303	0.00133179056556257
0.00844606623240547	168.726768253257	4.23999977111816	0.00139072883001521
0.00884468673167413	176.380563255374	4.44000005722046	0.00144270165409988
0.00924330723094276	184.099026503879	4.6399998664856	0.00150125907659787
0.00964661699895724	191.685477616058	4.84000015258789	0.00156082281559581
0.010042893150308	199.296393715148	5.03999996185303	0.00161623267028811
0.0104438591433146	206.807158418017	5.23999977111816	0.00167249444222232
0.0108424796425833	214.39063201917	5.44000005722046	0.00172974076007463
0.0112457888376877	221.87557333148	5.6399998664856	0.00179045289726451
0.0116444104827765	229.470709994258	5.84000015258789	0.00184570548814854
0.0120430309820451	236.756583426533	6.03999996185303	0.00190768347009026
0.0124416514813137	244.105849029042	6.23999977111816	0.00196654023808852
0.0128449618222383	251.519110536742	6.44000005722046	0.00202194006685498
0.0132412368277689	258.800346186864	6.6399998664856	0.0020791757858714
0.0136422028207756	266.009627607399	6.84000015258789	0.00213966033454456
0.0140384778263062	273.20096163428	7.03999996185303	0.00219592439811897
0.0144417881672307	280.495424568412	7.23999977111816	0.0022550757851096
0.0148427541602374	287.679925413307	7.44000005722046	0.00231675184345584
0.015241374659506	294.836599565295	7.6399998664856	0.00237579380462724
0.0156399951587746	301.934464444204	7.84000015258789	0.00243489176775585
0.0160409600059612	309.056698261283	8.03999996185303	0.00249586629774788
0.0164395805052298	316.094217087227	8.23999977111816	0.00255317649507059
0.0168405464982365	323.093206646071	8.4399995803833	0.00260920165515483
0.0172368215037671	329.951855270464	8.64000034332275	0.00266575904867399
0.0176401318446917	337.032294163182	8.84000015258789	0.00272684672840057
0.0180387523439603	343.894043789841	9.03999996185303	0.00278545743153306
0.0184373728432289	350.701182845606	9.23999977111816	0.00284284468525727
0.0188359933424976	357.526186967529	9.4399995803833	0.00290363531112378
0.0192393048292422	364.431652493401	9.64000034332275	0.00296207671933697
0.0196379241826907	371.084509825764	9.84000015258789	0.00301689475794932
0.0200365458277795	377.842115172754	10.039999961853	0.00308126750389319
0.0204328208333101	384.367968624664	10.2399997711182	0.00313722706577689
0.0208384755221526	391.13784076823	10.4399995803833	0.00319598787134205
0.0212347505276832	397.778348976522	10.6400003433228	0.00325644248546519
0.0216357165206898	404.445586177804	10.8400001525879	0.00330988525350644
0.0220319938178607	410.974650401974	11.039999961853	0.00337076496688546
0.022435301867145	417.576300033188	11.2399997711182	0.00342953665774154
0.0228339235122337	424.071417887409	11.4399995803833	0.0034883495981211
0.0232348895052404	430.560580719578	11.6400003433228	0.00354680418326541
0.0236311645107711	436.978667482089	11.8400001525879	0.00360373167667582
0.0240344748516956	443.507951246243	12.039999961853	0.0036606838052183
0.0244330964967843	449.850763236915	12.2399997711182	0.00371766515217326
0.0248317158502329	456.150216080844	12.4399995803833	0.00377419246791488
0.0252303374953216	462.521184074401	12.6400003433228	0.00383224630248036
0.025631301196688	468.82132298078	12.8400001525879	0.0038892333785358
0.0260322671896947	475.075358490625	13.039999961853	0.00394372743651579
0.0264308888347834	481.260458445653	13.2399997711182	0.00400051886378972
0.026829508188232	487.474921873472	13.4399995803833	0.00405846012153067
0.0272328185291565	493.545641497098	13.6400003433228	0.00412081221373402
0.0276314401742452	499.641772873815	13.8400001525879	0.00417595480588874
0.0280277151797759	505.717871227037	14.039999961853	0.00423317820733913
0.0284263345332244	511.753683993287	14.2399997711182	0.00428715550045547
0.0288296448741489	517.831374011388	14.4399995803833	0.00433710810048213
0.0292282665192377	523.65966660824	14.6400003433228	0.00439527307959697
0.0296292325122443	529.581922318026	14.8400001525879	0.00444846061621169
0.030025507517775	535.310708417357	15.039999961853	0.00450642163934933
0.0304288178586995	541.134445559551	15.2399997711182	0.00455632611493193
0.030827437212148	546.689795071921	15.4399995803833	0.00461082446973728
0.0312284032051547	552.10507807482	15.6400003433228	0.00466350440804913
0.0316246782106854	557.506145863789	15.8400001525879	0.00471146385401752
0.0320279885516099	562.852877506841	16.0400009155273	0.00476785166616236
0.0324266101966986	568.242913411638	16.2399997711182	0.00481781658375504
0.0328275761897052	573.654409349824	16.4400005340576	0.00486994624196543
0.0332238511952359	578.947134156935	16.6399993896484	0.00491702569809957
0.0336271615361604	584.314941638405	16.8400001525879	0.0049672320972776
0.034025780889609	589.418752289719	17.0400009155273	0.00501798963592221
0.0344267468826156	594.469873344995	17.2399997711182	0.00506677922855067
0.0348230218881463	599.600577644287	17.4400005340576	0.00511574470456398
0.0352239878811529	604.719591439459	17.6399993896484	0.00516478179433331
0.0356249538741595	609.702819754839	17.8400001525879	0.00521425658737961
0.0360235732276081	614.670625386379	18.0400009155273	0.00526392731566248
0.0364221948726968	619.457475186522	18.2399997711182	0.00530747248970823
0.0368231608657034	624.402393774781	18.4400005340576	0.00534919982017055
0.0372241245670699	629.166960266599	18.6399993896484	0.00539824951396094
0.0376227462121586	633.951998861877	18.8400001525879	0.00544007080167122
0.0380213678572474	638.657289558151	19.0400009155273	0.0054877541049963
0.0384223315586138	643.325368227222	19.2399997711182	0.00553367914738295
0.0388232952599802	648.007607225229	19.4400005340576	0.00558195827715831
0.039221916905069	652.404389359697	19.6399993896484	0.00562583058284169
0.0396181919105996	656.751939652864	19.8400001525879	0.00566704000262032
0.040021502251524	661.22973204124	20.0400009155273	0.00571129673094614
0.040420123896613	665.574263659635	20.2399997711182	0.00575477716615642
0.0408210921812598	669.822087915299	20.4400005340576	0.00579645293471441
0.0412197092430681	673.955092759596	20.6399993896484	0.00583658986688248
0.041620677527715	678.265705450539	20.8400001525879	0.00588036649658776
0.0420216412290815	682.373408311738	21.0400009155273	0.00591768814877819
0.0424202628741701	686.353448672533	21.2399997711182	0.00595876064305524
0.0428165378797008	690.327177258804	21.4400005340576	0.00599980964802032
0.0432198482206252	694.406230152157	21.6399993896484	0.00603829946379933
0.0436184698657142	698.344503031091	21.8400001525879	0.006077933953855
0.0440194335670803	702.307693698154	22.0400009155273	0.00611577981873965
0.0444180552121693	706.238008252688	22.2399997711182	0.00615996035002906
0.0448190189135354	710.275129009192	22.4400005340576	0.00619431604689909
0.0452199871981823	714.221085787549	22.6399993896484	0.00623683170158799
0.0456186042599909	718.129117033758	22.8400001525879	0.00626874279128169
0.0460172259050795	721.961297215669	23.0400009155273	0.00631001637698571
0.0464181896064461	725.899954289576	23.2399997711182	0.00634760729689886
0.0468168112515346	729.874725690767	23.4400005340576	0.00638654169087539
0.0472177795361815	733.711955292299	23.6399993896484	0.00642875083868839
0.0476163965979898	737.442049381885	23.8400001525879	0.0064694211501115
